country;iso;2000;2001;2002;2003;2004;2005;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020
Sierra Leone;SLE;403.0941001;356.2948693;425.6181667;446.9281547;460.7098057;468.7575079;477.9247892;505.1857129;519.1958738;521.2857924;534.067436;552.708097;620.0951227;729.6076476;744.070038;576.7402317;597.0429072;607.1941877;613.5494617;630.8960175;604.4173022
El Salvador;SLV;2957.371869;2968.631544;3003.698339;3042.834653;3065.418791;3147.225225;3285.917604;3341.616996;3399.331869;3315.801593;3373.043809;3488.150017;3572.671423;3638.162801;3686.095565;3761.51368;3845.022496;3921.315865;4009.716555;4104.917889;3761.754132
San Marino;SMR;55756.74103;57764.43024;56630.49121;57523.93478;59123.55397;59705.68571;61059.23458;64510.81822;63501.87476;56289.6335;52284.3369;46628.49966;42510.40678;41983.26286;41558.5339;42281.64347;42935.24695;42765.53011;43277.32967;44142.87047;41415.50261
Somalia;SOM;;;;;;;;;;;;;;334.7075596;348.4134631;387.6079944;405.1115802;398.69182;413.503862;428.4831158;424.3923168
Serbia;SRB;3193.259737;3418.790326;3640.275863;3808.094977;4161.59616;4404.960887;4648.198088;4967.620857;5270.959534;5147.570156;5206.087957;5354.201659;5343.580053;5524.969135;5462.73603;5588.980728;5805.899396;5959.522673;6261.527139;6567.909564;6552.085896
Sub-Saharan Africa (excluding high income);SSA;1232.482972;1251.738244;1295.941258;1313.757795;1362.967294;1406.289424;1451.500443;1498.839905;1533.014617;1536.049026;1583.300895;1605.062305;1603.614076;1639.439452;1673.351026;1674.237701;1652.640764;1649.59231;1650.891628;1649.129111;1573.353672
South Sudan;SSD;;;;;;;;;2287.565049;2297.362951;2302.520294;2082.359964;1074.654868;1171.482379;1199.421045;1071.777765;;;;;
Sub-Saharan Africa;SSF;1233.691369;1252.881534;1297.05922;1314.771244;1363.914909;1407.303307;1452.586593;1500.017783;1534.123958;1537.113555;1584.3981;1606.228474;1604.763606;1640.628113;1674.56106;1675.486575;1653.930092;1650.910002;1652.219146;1650.465572;1574.549343
Small states;SST;7260.379391;7402.800377;7602.472525;7844.107932;8321.051233;8606.883632;9253.967546;9793.519205;10146.6897;9992.78869;10523.68191;11008.32593;11183.93341;11342.7669;11516.11917;11585.64515;11615.43329;11542.69487;11598.90201;11666.20599;10894.99288
Sao Tome and Principe;STP;;1068.801124;1078.298922;1137.929213;1148.788869;1194.604474;1268.776447;1283.080632;1330.422842;1331.153513;1388.705458;1419.345276;1434.033596;1473.344656;1540.119571;1571.49854;1608.885678;1643.472642;1665.395716;1676.396313;1695.171283
Suriname;SUR;6098.004275;6244.662433;6312.379972;6601.98606;7067.865393;7305.109478;7642.423169;7942.942141;8179.219306;8331.330456;8664.198962;9070.245151;9214.717096;9386.869753;9316.114241;8907.751222;8382.785319;8425.679176;8750.919067;8756.069729;7275.294696
Slovak Republic;SVK;8914.598984;9221.521861;9640.865301;10177.72142;10717.17317;11425.90015;12395.75218;13734.45555;14487.70653;13679.08441;14584.26068;14954.57798;15126.0353;15205.39558;15600.36717;16390.88217;16687.98446;17151.65248;17818.23411;18242.495;17611.75686
Slovenia;SVN;16240.65689;16736.6666;17301.93381;17803.37798;18567.56221;19239.39991;20280.1519;21574.75344;22296.705;20428.16986;20612.58953;20746.98841;20157.00525;19922.47429;20453.83339;20890.16643;21541.17642;22563.75894;23483.52912;24125.39204;22928.76274
Sweden;SWE;41117.15243;41601.30768;42377.11964;43194.92617;44891.32321;45990.37433;47864.81086;49145.19583;48544.11589;46043.48094;48369.91004;49539.97261;48885.54842;49048.81875;49855.30101;51545.48361;51955.86107;52576.81028;52983.00686;53490.35182;51952.67313
Eswatini;SWZ;2411.444924;2411.373859;2494.44754;2571.688071;2647.463243;2790.250788;2941.396842;3054.082429;3062.614991;3096.296069;3199.053542;3254.813373;3411.719361;3521.669337;3530.360904;3583.31129;3594.167067;3638.768782;3695.949942;3766.062999;3672.65335
Sint Maarten (Dutch part);SXM;;;;;;;;;;32365.11595;33579.29623;35776.31423;35011.96658;33563.60007;33118.75559;32274.89055;31507.86893;29237.84609;27093.79714;;
Seychelles;SYC;11178.14859;10914.72283;10714.45856;10198.4312;9944.489458;10789.95977;11561.80271;12701.6987;12154.14399;11972.72183;12336.36644;13663.86661;13701.07833;14259.81169;14672.19092;15157.53029;15756.74013;16267.20197;16628.13043;16992.0324;15551.5578
Syrian Arab Republic;SYR;1273.783794;1254.784646;1271.269153;1328.239841;1382.815887;1429.276834;1435.845872;1424.172904;1434.502459;1494.728646;1536.410678;1552.865976;1150.189314;891.4517857;856.2460999;857.4978675;812.7660889;806.0747626;802.5050627;781.3912174;726.7387982
Turks and Caicos Islands;TCA;;;;;;;;;;;;25240.41319;24009.41197;23173.61231;24190.68979;25783.2941;26417.95734;24726.9474;25080.16449;25438.78329;18122.42502
Chad;TCD;379.3515456;409.7036673;429.4269724;473.4680201;605.2393529;682.3538711;662.8855028;661.7723625;658.8744584;662.9232506;727.5249426;703.1232127;739.3383623;754.1718107;777.9356784;774.4116005;703.4660047;660.1261315;653.3497593;652.7032138;622.2785042
East Asia & Pacific (IDA & IBRD countries);TEA;2128.957202;2256.339265;2416.515422;2610.277875;2825.175572;3082.053323;3396.687707;3791.818311;4087.819097;4381.842302;4781.882426;5155.840429;5499.036895;5850.863904;6209.475688;6574.564656;6955.077602;7365.034906;7794.50207;8198.765914;8265.897202
Europe & Central Asia (IDA & IBRD countries);TEC;4443.924481;4563.270495;4795.753415;5091.18561;5487.773944;5846.93751;6297.924567;6767.662592;7050.791029;6696.599041;6977.732238;7357.142514;7575.650198;7788.967501;7923.92109;7993.440052;8097.107859;8407.812825;8688.650833;8891.148056;8734.748485
Togo;TGO;497.0595476;487.7709646;493.3846109;512.9948852;494.8107393;459.631932;458.7494705;440.3672591;445.3722265;457.0973281;472.1931168;489.2418286;507.8630152;525.2857211;542.4803268;559.4457465;576.0448928;586.4360796;600.7851195;618.4905027;614.4613608
Thailand;THA;3511.442104;3599.097659;3786.339991;4023.815193;4241.904079;4385.282983;4568.558688;4780.305759;4826.579557;4758.935917;5082.256116;5091.960544;5425.687867;5537.745071;5561.700377;5708.796925;5878.756858;6099.201054;6336.242823;6456.241992;6042.019701
Tajikistan;TJK;430.3421674;461.5792378;501.036266;545.2533601;590.0327514;617.9405349;649.1788249;687.0640012;727.5532921;741.3561735;773.676006;813.5256385;855.6824009;898.6467464;937.0059967;970.3652238;1013.386957;1060.991354;1116.279796;1172.072287;1197.20427
Turkmenistan;TKM;2261.699865;2326.360257;2300.639187;2345.879183;2432.108462;2711.98325;2968.113161;3249.877747;3672.654739;3835.859959;4119.571799;4643.316541;5066.231736;5481.156834;5935.697157;6208.296655;6478.47003;6784.174349;7089.941805;7422.362518;
Latin America & the Caribbean (IDA & IBRD countries);TLA;6595.966129;6518.265827;6459.741711;6541.739102;6813.124175;7003.866147;7275.835206;7583.121275;7789.406826;7546.063101;7967.915982;8241.197428;8363.41285;8515.998674;8546.804681;8497.455941;8396.083204;8476.423413;8541.337423;8525.94177;7902.796233
Timor-Leste;TLS;948.0283058;1084.924914;993.7129934;954.1103974;938.4156879;943.1970921;881.3825976;948.1919991;1032.183939;1112.923616;1191.103027;1234.275623;1266.144874;1278.595048;1309.533178;1322.300913;1346.103695;1285.344704;1257.646807;1530.811092;1988.98252
Middle East & North Africa (IDA & IBRD countries);TMN;3122.535325;3147.645024;3190.610782;3202.836286;3383.956135;3467.800573;3578.675571;3727.303085;3792.479147;3817.083137;3940.888308;3822.933851;3891.301138;3830.836774;3860.021435;3811.777672;3942.209887;3998.015322;3996.747482;3968.745311;3799.973648
Tonga;TON;3506.291409;3616.345347;3769.969094;3834.595613;3719.852269;3701.826297;3676.935691;3671.414533;3835.239232;3628.646922;3649.661652;3890.245732;3926.243372;3953.694601;4051.022475;4117.960717;4405.781155;4564.769765;4587.313192;4628.481361;4637.708867
South Asia (IDA & IBRD);TSA;775.6399986;794.5964842;807.6150307;850.3296887;898.2912805;949.817946;1006.200135;1063.023974;1081.934874;1140.173872;1207.552774;1250.952997;1301.065986;1361.222486;1437.051554;1523.697807;1620.962956;1705.8598;1792.561001;1840.2512;1724.661101
Sub-Saharan Africa (IDA & IBRD countries);TSS;1233.691369;1252.881534;1297.05922;1314.771244;1363.914909;1407.303307;1452.586593;1500.017783;1534.123958;1537.113555;1584.3981;1606.228474;1604.763606;1640.628113;1674.56106;1675.486575;1653.930092;1650.910002;1652.219146;1650.465572;1574.549343
Trinidad and Tobago;TTO;9965.635971;10331.70085;11090.41168;12620.86307;13547.91812;14306.03871;16103.32603;16772.17088;17242.15726;16386.24408;16821.48902;16657.12326;17629.59654;18175.70106;18651.09386;18389.53103;17038.77621;16134.88935;15716.90749;15576.4346;14397.55038
Tunisia;TUN;2827.42061;2904.864717;2914.289956;3021.626688;3179.350542;3259.757202;3399.543726;3594.434902;3711.683693;3787.720106;3860.679945;3734.546505;3842.612396;3892.132834;3967.241853;3960.97533;3961.426054;4007.203508;4069.113524;4090.433402;3703.243744
Turkiye;TUR;6454.593119;5993.848043;6291.686093;6566.848852;7112.514571;7648.328707;8074.360743;8377.175644;8344.578942;7842.600617;8390.848687;9207.542363;9506.996382;10138.82875;10430.4452;10851.95413;11022.52926;11694.92523;11938.78287;11935.42529;12072.43729
Tuvalu;TUV;3026.717553;3032.065667;3324.98098;3161.007758;3050.358839;2872.976611;2908.425103;3079.631749;3245.605672;3002.996024;2896.741517;3050.869332;2943.591509;3053.568553;3058.891775;3384.357776;3584.163138;3656.252123;3707.727345;4184.094059;4204.128117
Tanzania;TZA;551.6566162;569.475647;594.1559448;617.1912842;645.7752075;675.1091309;699.3414917;726.0515747;746.7150269;766.6619873;794.4538574;831.3903198;843.9389038;874.3674927;904.6152344;928.8064575;958.7219238;989.8928223;1011.082642;1037.940308;1027.285889
Uganda;UGA;508.7619938;519.0863293;547.1434787;564.6645721;585.5212852;604.7660101;650.7400776;685.0880796;723.2683416;750.2644072;769.7903728;817.9584533;825.1218147;830.4803722;847.3522917;864.1800623;875.7962562;872.1858796;896.1625351;922.0231773;918.1201011
Ukraine;UKR;1420.116577;1561.410034;1660.477783;1833.313843;2065.16626;2144.247803;2322.244629;2528.081055;2598.833008;2215.271973;2315.099854;2449.957764;2459.756836;2466.484131;2346.237061;2124.662354;2185.317139;2246.738525;2336.976318;2425.634521;2350.399902
Upper middle income;UMC;3676.511129;3777.540983;3925.349833;4128.990299;4431.932531;4740.099839;5125.839407;5583.286073;5904.376729;6021.621003;6484.600754;6883.494397;7231.215916;7569.177567;7859.659102;8132.28571;8413.370435;8789.450967;9164.144017;9484.901347;9387.094837
Uruguay;URY;10167.72197;9751.049067;8982.125857;9044.169938;9486.440619;10182.26877;10584.86659;11255.69898;12036.39464;12517.03006;13459.59443;14116.56045;14574.85832;15205.45613;15649.41434;15655.937;15869.43348;16088.00203;16142.04869;16192.15921;15197.95892
United States;USA;48746.04096;48726.58167;49095.3318;50036.23423;51485.20741;52789.73142;53738.09173;54299.61724;53854.16061;51996.1835;52963.46417;53394.86184;54213.45955;54830.78407;55675.38685;56762.72945;57292.53878;58207.57831;59607.39366;60698.0113;58453.44613
Uzbekistan;UZB;1276.760315;1313.192271;1348.763795;1389.587208;1475.969665;1560.292008;1656.222593;1787.490213;1917.849372;2037.581498;2131.357731;2231.052724;2354.593655;2487.244416;2613.748262;2753.971072;2867.051128;2943.099222;3047.308384;3161.415381;3159.726047
St. Vincent and the Grenadines;VCT;5056.019835;5152.197005;5436.571332;5817.888903;6084.172922;6267.025261;6742.594435;7004.554682;7065.284134;6998.106812;6717.79572;6714.229338;6831.691546;7041.158187;7157.670974;7386.737595;7730.936149;7890.823302;8152.378037;8213.164719;7798.531386
Venezuela;VEN;4795.399668;4939.829478;3667.200194;3243.368805;4287.707147;5456.191879;6769.868414;8369.235268;11310.77817;11641.79915;13692.91497;10877.11236;12937.9276;12433.98079;15975.72938;;;;;;
British Virgin Islands;VGB;;;;;;;;;;;;;;;;;;;;;
Virgin Islands (U.S.);VIR;;;43205.72467;43036.18151;44466.28722;46021.59057;47671.56718;49598.12591;50174.75289;46862.8076;47162.73756;43320.17677;36938.16821;34663.64606;34098.711;34007.35294;34614.74826;34435.49445;35183.23575;36273.0951;35620.87192
Vietnam;VNM;1183.854097;1244.306519;1309.430272;1385.448733;1474.740771;1570.193228;1663.559513;1765.122605;1846.866784;1926.623818;2028.605534;2135.782152;2229.320092;2327.932657;2451.159232;2595.234979;2741.052937;2903.02829;3090.772241;3288.353073;3352.060157
Vanuatu;VUT;2731.60585;2572.369999;2377.226792;2417.770535;2453.056661;2521.35884;2669.776623;2681.340164;2763.660268;2779.443169;2748.341033;2768.74618;2731.291868;2679.174595;2697.772221;2643.886085;2701.591433;2802.778091;2815.586291;2838.98741;2623.048083
World;WLD;7868.563973;7920.927747;7998.469822;8142.265285;8399.270256;8626.640683;8896.152645;9171.646416;9246.127937;9010.701074;9306.140873;9499.843749;9637.768055;9787.376713;9968.082721;10153.5813;10317.16712;10545.16864;10772.90388;10936.58862;10489.86106
Samoa;WSM;2908.222064;3097.522642;3253.304644;3408.095737;3501.487715;3723.011665;3787.272116;3783.719998;3891.529731;3842.620356;4046.632028;4166.455356;3975.063992;3943.20554;3933.461616;4048.513876;4329.777682;4346.554796;4277.391422;4421.345615;4223.636957
Kosovo;XKX;;;;;;;;;2621.423569;2731.383164;2843.380023;2997.219354;3021.367225;3163.46018;3279.039976;3520.766449;3739.181511;3890.196168;4009.106423;4219.080692;3990.970274
Yemen, Rep.;YEM;2227.651225;2250.20448;2277.2316;2300.762922;2329.32994;2391.832552;2395.134593;2401.279541;2415.525184;2435.767273;2547.640714;2159.845458;2148.466789;2188.617514;2123.935347;1488.416482;1313.973797;1215.75277;1194.820732;;
South Africa;ZAF;4735.665532;4820.644339;4953.736447;5052.90994;5233.866277;5458.230166;5708.823086;5954.168048;6074.942672;5910.788246;6018.230754;6130.971367;6194.992759;6263.104334;6252.317977;6204.929901;6185.746047;6233.187108;6250.997545;6189.289245;5726.262775
Zambia;ZMB;814.7729655;832.7657192;844.092011;875.2544333;907.4936973;941.4469541;981.3454743;1026.401603;1067.386802;1125.089048;1198.304817;1222.979058;1273.161306;1294.50077;1312.014433;1307.909649;1315.250562;1319.607777;1331.449244;1310.622224;1237.283303
Zimbabwe;ZWE;1676.515461;1689.756427;1530.006438;1260.391137;1178.890231;1105.75512;1058.325559;1009.827466;824.7917023;914.4945745;1096.835479;1239.241794;1408.457168;1422.376711;1412.204012;1410.329174;1393.717011;1421.24077;1462.59028;1342.989587;1213.117058
